Operation Operand   Result
Add        29490     15967
Add        48286     15968
Add        38059     15968
Add        34563     15969
Add        46746     15970
Add        45028     15971
Add        10818     15972
Add        47984     15973
Add        34758     15973
Contains   38207     15974
Add        12763     15974
Contains   48251     15975
Add        19163     15975
Add        5785      15976
Contains   10635     15977
Contains   30716     15978
Remove     40810     15979
Add        36674     15979
Add        46403     15980
Add        38560     15981
Add        31996     15981
Add        33413     15981
Add        34767     15982
Add        4827      15983
Add        21476     15984
Add        32278     15985
Add        42259     15985
Add        10967     15985
Add        21915     15985
Contains   31        15985
Add        40046     15985
Add        8596      15986
Add        18724     15987
Add        48836     15988
Add        9311      15989
Contains   11483     15989
Add        32435     15990
Add        24289     15990
Add        49385     15991
Add        4690      15991
Add        33905     15991
Add        352       15991
Contains   3749      15991
Add        8161      15992
Add        20165     15992
Add        8934      15992
Add        44789     15993
Remove     16610     15994
Add        3549      15995
Contains   4172      15995
Add        45902     15996
Contains   42622     15997
Contains   31111     15998
Contains   3247      15998
Add        23119     15999
Add        23840     16000
Contains   41706     16001
Add        40633     16002
Add        4700      16003
Add        47942     16004
Add        19154     16004
Add        25739     16005
Add        24748     16005
Contains   13893     16006
Add        21185     16007
Add        24620     16007
Contains   1411      16008
Add        26945     16009
Add        35831     16009
Add        6893      16010
Add        7966      16010
Add        48888     16011
Add        40114     16012
Add        33668     16012
Add        37715     16013
Remove     36295     16014
Contains   11927     16014
Add        11628     16015
Add        45296     16016
Contains   10517     16016
Add        2994      16016
Contains   2111      16017
Contains   4066      16018
Add        38553     16018
Add        22769     16019
Add        45869     16019
Contains   3087      16019
Add        39840     16020
Add        4153      16020
Contains   409       16020
Contains   17677     16021
Add        1536      16022
Add        32284     16023
Add        28060     16024
Contains   21236     16025
Contains   15544     16026
Add        38033     16027
Add        31372     16028
Add        46369     16029
Contains   46147     16030
Add        4637      16031
Add        47256     16031
Add        25388     16032
Contains   36901     16033
Add        1678      16034
Add        10991     16034
Add        18217     16035
Contains   1955      16035
Add        43680     16036
Add        48307     16037
Add        48132     16038
Add        33503     16038
Add        31187     16038
Add        4750      16038
Contains   15718     16039
Add        38053     16039
Add        45171     16040
Add        44103     16041
Add        35350     16042
Add        40510     16043
Add        47568     16044
Add        26366     16045
Contains   6753      16045
Add        46581     16046
Add        24003     16047
Add        36211     16048
Add        29627     16048
Add        29734     16048
Add        5509      16049
Add        46317     16050
Add        19732     16051
Add        16232     16051
Add        33325     16052
Add        48850     16053
Add        28231     16054
Add        49252     16055
Add        19179     16056
Add        48910     16057
Add        14459     16058
Add        3096      16059
Add        36306     16060
Add        8413      16061
Add        10234     16062
Add        41457     16062
Contains   9023      16063
Remove     22353     16063
Add        8277      16064
Add        36715     16065
Add        21869     16066
Add        44191     16067
