Operation Operand   Result
Contains   22305     36540
Add        22524     36541
Add        19231     36542
Add        33800     36542
Add        85561     36543
Add        76411     36544
Add        26710     36545
Add        46707     36546
Add        78345     36547
Add        51164     36547
Add        39862     36548
Add        16851     36549
Add        42762     36549
Add        7820      36550
Add        88405     36551
Add        50117     36552
Add        16792     36553
Add        92202     36554
Add        42321     36555
Add        82890     36556
Add        21796     36557
Add        6343      36557
Contains   11574     36557
Add        77706     36558
Contains   14737     36559
Add        36654     36560
Add        42882     36561
Add        48402     36561
Contains   4014      36561
Add        11863     36562
Add        45303     36562
Contains   9493      36562
Add        72048     36562
Contains   58547     36563
Add        64409     36564
Add        10419     36564
Add        73258     36564
Add        9820      36565
Contains   29538     36566
Add        56471     36567
Add        97646     36568
Add        25818     36568
Contains   74512     36569
Add        86562     36570
Contains   41015     36571
Add        43443     36571
Add        78117     36572
Add        38082     36572
Contains   25385     36572
Contains   78359     36573
Add        80730     36573
Add        56392     36574
Add        6512      36575
Add        25003     36576
Add        33115     36577
Add        13146     36578
Contains   38903     36579
Add        19936     36580
Add        31942     36581
Add        81618     36581
Add        60143     36582
Contains   23602     36583
Add        16831     36584
Add        65892     36585
Add        75563     36586
Add        48368     36587
Add        21565     36588
Contains   62106     36589
Add        78254     36590
Add        5934      36591
Add        97056     36592
Contains   7141      36593
Add        10284     36594
Add        89591     36595
Add        80958     36596
Add        4124      36597
Add        97270     36598
Add        37356     36599
Add        74865     36600
Add        32140     36601
Add        48173     36602
Add        34775     36603
Contains   29136     36604
Remove     16797     36605
Contains   30173     36606
Add        80274     36607
Remove     9865      36608
Add        34684     36609
Add        86408     36610
Contains   57952     36611
Add        70629     36612
Contains   56313     36613
Contains   17377     36613
Add        10409     36614
Add        86670     36615
Contains   23759     36615
Add        92228     36616
Add        77336     36617
Add        62707     36618
Contains   6672      36619
Add        96691     36620
Add        94482     36620
Add        66712     36621
Add        40474     36621
Add        59774     36621
Add        62683     36622
Add        69034     36623
Contains   59359     36624
Add        52275     36625
Add        95018     36626
Add        28251     36627
Add        34564     36627
Add        24546     36628
Add        31403     36629
Add        71509     36630
Add        4428      36631
Add        5974      36631
Contains   18597     36632
Contains   21813     36632
Add        57074     36632
Add        48653     36633
Add        85176     36633
Add        8993      36634
Contains   98863     36635
Add        4635      36636
Add        62819     36637
Add        83394     36638
Add        43877     36639
Contains   1851      36639
Add        35017     36640
Add        64408     36641
Add        23541     36642
Add        59879     36643
Add        4570      36643
Remove     69318     36644
Add        78740     36644
Add        39183     36645
Contains   68828     36646
Add        50970     36647
Add        44752     36648
Contains   8968      36648
Add        44569     36649
Add        32065     36649
Contains   66144     36650
Add        42481     36651
Contains   14911     36652
Add        40018     36653
Contains   24022     36654
Add        35112     36655
Add        80921     36656
Add        79513     36656
Add        262       36657
Add        36362     36657
Add        53790     36657
Add        91860     36657
